level,sector,pt_name,cause_class,slip_bucket,hits,n
pt_cause_slip,6,15 Apusului,breakdown,2,1,4
pt_cause_slip,6,15 Apusului,breakdown,3+,3,6
pt_cause_slip,6,15 Apusului,missing_params,0,63,205
pt_cause_slip,6,15 Apusului,missing_params,1,28,59
pt_cause_slip,6,15 Apusului,missing_params,2,13,24
pt_cause_slip,6,15 Apusului,missing_params,3+,7,37
pt_cause_slip,6,15 Apusului,other,0,3,11
pt_cause_slip,6,15 Apusului,other,1,1,4
pt_cause_slip,6,15 Apusului,other,2,1,1
pt_cause_slip,6,15 Apusului,planned_works,0,12,26
pt_cause_slip,6,15 Apusului,planned_works,1,1,5
pt_cause_slip,6,15 Apusului,planned_works,2,0,1
pt_cause_slip,6,15 Apusului,planned_works,3+,1,5
pt_cause_slip,6,15 Apusului - Partial,breakdown,0,3,16
pt_cause_slip,6,15 Apusului - Partial,other,0,0,1
pt_cause_slip,6,15 Păcii,balancing,0,3,3
pt_cause_slip,6,15 Păcii,balancing,1,0,1
pt_cause_slip,6,15 Păcii,balancing,2,2,2
pt_cause_slip,6,15 Păcii,breakdown,0,33,58
pt_cause_slip,6,15 Păcii,breakdown,1,9,17
pt_cause_slip,6,15 Păcii,breakdown,2,6,7
pt_cause_slip,6,15 Păcii,breakdown,3+,1,3
pt_cause_slip,6,15 Păcii,missing_params,0,37,72
pt_cause_slip,6,15 Păcii,missing_params,1,8,20
pt_cause_slip,6,15 Păcii,missing_params,2,2,6
pt_cause_slip,6,15 Păcii,missing_params,3+,3,13
pt_cause_slip,6,15 Păcii,other,0,0,3
pt_cause_slip,6,15 Păcii,planned_works,0,5,16
pt_cause_slip,6,15 Păcii,planned_works,1,1,1
pt_cause_slip,6,15 Păcii,planned_works,3+,0,1
pt_cause_slip,6,15 Păcii - Partial,breakdown,0,1,9
pt_cause_slip,6,15 Păcii - Partial,breakdown,1,0,1
pt_cause_slip,6,15 Păcii - Partial,other,0,0,1
pt_cause_slip,6,1Placare,missing_params,0,1,1
pt_cause_slip,6,2 Crivina,balancing,0,6,26
pt_cause_slip,6,2 Crivina,balancing,1,7,18
pt_cause_slip,6,2 Crivina,balancing,2,3,7
pt_cause_slip,6,2 Crivina,balancing,3+,4,16
pt_cause_slip,6,2 Crivina,breakdown,0,15,49
pt_cause_slip,6,2 Crivina,breakdown,1,5,23
pt_cause_slip,6,2 Crivina,breakdown,2,4,8
pt_cause_slip,6,2 Crivina,breakdown,3+,1,3
pt_cause_slip,6,2 Crivina,maneuvers,0,0,1
pt_cause_slip,6,2 Crivina,missing_params,0,35,111
pt_cause_slip,6,2 Crivina,missing_params,1,16,39
pt_cause_slip,6,2 Crivina,missing_params,2,6,18
pt_cause_slip,6,2 Crivina,missing_params,3+,7,30
pt_cause_slip,6,2 Crivina,other,0,1,5
pt_cause_slip,6,2 Crivina,other,1,4,6
pt_cause_slip,6,2 Crivina,other,2,0,2
pt_cause_slip,6,2 Crivina,other,3+,1,3
pt_cause_slip,6,2 Crivina,planned_works,0,5,17
pt_cause_slip,6,2 Crivina,planned_works,1,1,3
pt_cause_slip,6,2 Crivina,planned_works,2,2,3
pt_cause_slip,6,2 Crivina - Partial,breakdown,0,4,13
pt_cause_slip,6,2 Crivina - Partial,breakdown,1,0,3
pt_cause_slip,6,2 Crivina - Partial,other,0,1,1
pt_cause_slip,6,2 Placare,balancing,0,0,2
pt_cause_slip,6,2 Placare,balancing,1,0,2
pt_cause_slip,6,2 Placare,breakdown,0,3,8
pt_cause_slip,6,2 Placare,breakdown,1,1,2
pt_cause_slip,6,2 Placare,missing_params,0,6,34
pt_cause_slip,6,2 Placare,missing_params,1,3,15
pt_cause_slip,6,2 Placare,missing_params,2,2,10
pt_cause_slip,6,2 Placare,missing_params,3+,1,18
pt_cause_slip,6,2 Placare,planned_works,0,0,1
pt_cause_slip,6,2 Placare - Partial,breakdown,0,0,5
pt_cause_slip,6,2 Placare - Partial,breakdown,1,0,1
pt_cause_slip,6,2 Placare - Partial,planned_works,0,1,1
pt_cause_slip,6,2 Placare-T,missing_params,0,1,1
pt_cause_slip,6,2 Politehnicii,balancing,0,7,17
pt_cause_slip,6,2 Politehnicii,balancing,1,3,8
pt_cause_slip,6,2 Politehnicii,balancing,2,0,2
pt_cause_slip,6,2 Politehnicii,balancing,3+,0,6
pt_cause_slip,6,2 Politehnicii,breakdown,0,15,46
pt_cause_slip,6,2 Politehnicii,breakdown,1,2,17
pt_cause_slip,6,2 Politehnicii,breakdown,2,6,15
pt_cause_slip,6,2 Politehnicii,breakdown,3+,4,11
pt_cause_slip,6,2 Politehnicii,maneuvers,0,2,2
pt_cause_slip,6,2 Politehnicii,missing_params,0,40,118
pt_cause_slip,6,2 Politehnicii,missing_params,1,24,35
pt_cause_slip,6,2 Politehnicii,missing_params,2,2,5
pt_cause_slip,6,2 Politehnicii,missing_params,3+,4,10
pt_cause_slip,6,2 Politehnicii,other,0,4,5
pt_cause_slip,6,2 Politehnicii,planned_works,0,6,16
pt_cause_slip,6,2 Politehnicii,planned_works,1,0,1
pt_cause_slip,6,2 Politehnicii - Partial,breakdown,0,4,25
pt_cause_slip,6,2 Politehnicii - Partial,breakdown,1,1,4
pt_cause_slip,6,2 Politehnicii - Partial,other,0,0,1
pt_cause_slip,6,2 Roșu,balancing,0,2,3
pt_cause_slip,6,2 Roșu,balancing,1,0,5
pt_cause_slip,6,2 Roșu,balancing,2,4,6
pt_cause_slip,6,2 Roșu,balancing,3+,1,5
pt_cause_slip,6,2 Roșu,breakdown,0,21,40
pt_cause_slip,6,2 Roșu,breakdown,1,4,9
pt_cause_slip,6,2 Roșu,breakdown,2,2,4
pt_cause_slip,6,2 Roșu,breakdown,3+,3,16
pt_cause_slip,6,2 Roșu,missing_params,0,40,145
pt_cause_slip,6,2 Roșu,missing_params,1,22,65
pt_cause_slip,6,2 Roșu,missing_params,2,10,31
pt_cause_slip,6,2 Roșu,missing_params,3+,12,49
pt_cause_slip,6,2 Roșu,other,0,0,1
pt_cause_slip,6,2 Roșu,other,3+,1,1
pt_cause_slip,6,2 Roșu,planned_works,0,5,22
pt_cause_slip,6,2 Roșu,planned_works,1,1,1
pt_cause_slip,6,2 Roșu - Partial,breakdown,0,4,12
pt_cause_slip,6,2 Roșu - Partial,breakdown,1,0,4
pt_cause_slip,6,2 Roșu - Partial,breakdown,2,2,3
pt_cause_slip,6,2 Uverturii,balancing,0,7,16
pt_cause_slip,6,2 Uverturii,balancing,1,3,7
pt_cause_slip,6,2 Uverturii,balancing,2,2,4
pt_cause_slip,6,2 Uverturii,balancing,3+,0,9
pt_cause_slip,6,2 Uverturii,breakdown,0,17,41
pt_cause_slip,6,2 Uverturii,breakdown,1,3,17
pt_cause_slip,6,2 Uverturii,breakdown,2,3,12
pt_cause_slip,6,2 Uverturii,breakdown,3+,4,12
pt_cause_slip,6,2 Uverturii,maneuvers,0,2,2
pt_cause_slip,6,2 Uverturii,missing_params,0,44,121
pt_cause_slip,6,2 Uverturii,missing_params,1,27,42
pt_cause_slip,6,2 Uverturii,missing_params,2,6,8
pt_cause_slip,6,2 Uverturii,missing_params,3+,2,10
pt_cause_slip,6,2 Uverturii,other,0,3,5
pt_cause_slip,6,2 Uverturii,planned_works,0,4,10
pt_cause_slip,6,2 Uverturii,planned_works,1,0,1
pt_cause_slip,6,2 Uverturii - Partial,breakdown,0,3,21
pt_cause_slip,6,2 Uverturii - Partial,breakdown,1,0,2
pt_cause_slip,6,2 Veteranilor,balancing,0,2,6
pt_cause_slip,6,2 Veteranilor,breakdown,0,25,67
pt_cause_slip,6,2 Veteranilor,breakdown,1,7,24
pt_cause_slip,6,2 Veteranilor,breakdown,2,3,13
pt_cause_slip,6,2 Veteranilor,breakdown,3+,2,10
pt_cause_slip,6,2 Veteranilor,maneuvers,0,2,2
pt_cause_slip,6,2 Veteranilor,missing_params,0,18,52
pt_cause_slip,6,2 Veteranilor,missing_params,1,16,21
pt_cause_slip,6,2 Veteranilor,missing_params,2,0,3
pt_cause_slip,6,2 Veteranilor,missing_params,3+,0,1
pt_cause_slip,6,2 Veteranilor,other,0,3,6
pt_cause_slip,6,2 Veteranilor,other,1,1,1
pt_cause_slip,6,2 Veteranilor,other,2,1,1
pt_cause_slip,6,2 Veteranilor,planned_works,0,3,13
pt_cause_slip,6,2 Veteranilor,planned_works,1,2,3
pt_cause_slip,6,2 Veteranilor,planned_works,3+,0,1
pt_cause_slip,6,2 Veteranilor - Partial,breakdown,0,5,17
pt_cause_slip,6,2 Veteranilor - Partial,breakdown,1,4,6
pt_cause_slip,6,2 Virtuții,balancing,0,8,16
pt_cause_slip,6,2 Virtuții,balancing,1,5,10
pt_cause_slip,6,2 Virtuții,balancing,2,0,3
pt_cause_slip,6,2 Virtuții,balancing,3+,0,2
pt_cause_slip,6,2 Virtuții,breakdown,0,27,80
pt_cause_slip,6,2 Virtuții,breakdown,1,8,32
pt_cause_slip,6,2 Virtuții,breakdown,2,3,16
pt_cause_slip,6,2 Virtuții,breakdown,3+,4,11
pt_cause_slip,6,2 Virtuții,maneuvers,0,2,2
pt_cause_slip,6,2 Virtuții,missing_params,0,27,73
pt_cause_slip,6,2 Virtuții,missing_params,1,18,32
pt_cause_slip,6,2 Virtuții,missing_params,2,12,16
pt_cause_slip,6,2 Virtuții,missing_params,3+,6,12
pt_cause_slip,6,2 Virtuții,other,0,1,3
pt_cause_slip,6,2 Virtuții,planned_works,0,12,30
pt_cause_slip,6,2 Virtuții,planned_works,1,0,3
pt_cause_slip,6,2 Virtuții,planned_works,2,0,2
pt_cause_slip,6,2 Virtuții,planned_works,3+,0,2
pt_cause_slip,6,2 Virtuții - Partial,breakdown,0,6,17
pt_cause_slip,6,2 Virtuții - Partial,breakdown,1,0,1
pt_cause_slip,6,2 Îndesirii,balancing,0,5,11
pt_cause_slip,6,2 Îndesirii,balancing,1,5,10
pt_cause_slip,6,2 Îndesirii,balancing,2,1,4
pt_cause_slip,6,2 Îndesirii,balancing,3+,1,7
pt_cause_slip,6,2 Îndesirii,breakdown,0,16,43
pt_cause_slip,6,2 Îndesirii,breakdown,1,7,18
pt_cause_slip,6,2 Îndesirii,breakdown,2,4,9
pt_cause_slip,6,2 Îndesirii,breakdown,3+,3,10
pt_cause_slip,6,2 Îndesirii,missing_params,0,88,278
pt_cause_slip,6,2 Îndesirii,missing_params,1,23,66
pt_cause_slip,6,2 Îndesirii,missing_params,2,15,33
pt_cause_slip,6,2 Îndesirii,missing_params,3+,12,48
pt_cause_slip,6,2 Îndesirii,other,0,6,14
pt_cause_slip,6,2 Îndesirii,other,1,1,4
pt_cause_slip,6,2 Îndesirii,planned_works,0,16,27
pt_cause_slip,6,2 Îndesirii,planned_works,1,4,6
pt_cause_slip,6,2 Îndesirii,planned_works,2,1,3
pt_cause_slip,6,2 Îndesirii,planned_works,3+,0,4
pt_cause_slip,6,2 Îndesirii - Partial,breakdown,0,11,25
pt_cause_slip,6,2 Îndesirii - Partial,breakdown,1,5,5
pt_cause_slip,6,2 Îndesirii - Partial,breakdown,2,2,2
pt_cause_slip,6,2 Îndesirii - Partial,maneuvers,0,1,1
pt_cause_slip,6,2 Îndesirii - Partial,planned_works,0,1,1
pt_cause_slip,6,2/10,balancing,0,3,11
pt_cause_slip,6,2/10,balancing,1,1,2
pt_cause_slip,6,2/10,balancing,2,1,1
pt_cause_slip,6,2/10,breakdown,0,18,40
pt_cause_slip,6,2/10,breakdown,1,5,15
pt_cause_slip,6,2/10,breakdown,2,0,4
pt_cause_slip,6,2/10,breakdown,3+,2,3
pt_cause_slip,6,2/10,maneuvers,0,0,6
pt_cause_slip,6,2/10,missing_params,0,30,73
pt_cause_slip,6,2/10,missing_params,1,11,19
pt_cause_slip,6,2/10,missing_params,2,4,6
pt_cause_slip,6,2/10,missing_params,3+,1,2
pt_cause_slip,6,2/10,other,0,4,11
pt_cause_slip,6,2/10,other,1,1,2
pt_cause_slip,6,2/10,planned_works,0,9,17
pt_cause_slip,6,2/10,planned_works,1,7,7
pt_cause_slip,6,2/10,planned_works,3+,1,1
pt_cause_slip,6,2/10 - Partial,breakdown,0,3,11
pt_cause_slip,6,2/10 - Partial,breakdown,1,0,4
pt_cause_slip,6,2/10 - Partial,other,0,1,3
pt_cause_slip,6,2/2,balancing,0,9,10
pt_cause_slip,6,2/2,balancing,1,0,1
pt_cause_slip,6,2/2,breakdown,0,12,31
pt_cause_slip,6,2/2,breakdown,1,2,7
pt_cause_slip,6,2/2,breakdown,2,2,2
pt_cause_slip,6,2/2,maneuvers,0,0,3
pt_cause_slip,6,2/2,maneuvers,1,0,2
pt_cause_slip,6,2/2,missing_params,0,19,55
pt_cause_slip,6,2/2,missing_params,1,12,18
pt_cause_slip,6,2/2,missing_params,2,1,9
pt_cause_slip,6,2/2,missing_params,3+,5,6
pt_cause_slip,6,2/2,other,0,3,7
pt_cause_slip,6,2/2,other,1,0,5
pt_cause_slip,6,2/2,other,2,1,1
pt_cause_slip,6,2/2,planned_works,0,4,13
pt_cause_slip,6,2/2,planned_works,1,3,6
pt_cause_slip,6,2/2 - Partial,breakdown,0,2,8
pt_cause_slip,6,2/2 - Partial,breakdown,1,1,3
pt_cause_slip,6,2/2 - Partial,breakdown,2,0,1
pt_cause_slip,6,2/2 - Partial,breakdown,3+,1,1
pt_cause_slip,6,2/2 - Partial,other,0,2,4
pt_cause_slip,6,2/2 - Partial,planned_works,0,0,1
pt_cause_slip,6,2/2 - Partial,planned_works,1,1,1
pt_cause_slip,6,2/6,balancing,0,3,8
pt_cause_slip,6,2/6,balancing,1,1,2
pt_cause_slip,6,2/6,balancing,2,0,2
pt_cause_slip,6,2/6,balancing,3+,1,1
pt_cause_slip,6,2/6,breakdown,0,14,35
pt_cause_slip,6,2/6,breakdown,1,3,5
pt_cause_slip,6,2/6,breakdown,3+,2,6
pt_cause_slip,6,2/6,maneuvers,0,1,2
pt_cause_slip,6,2/6,missing_params,0,21,61
pt_cause_slip,6,2/6,missing_params,1,12,22
pt_cause_slip,6,2/6,missing_params,2,5,6
pt_cause_slip,6,2/6,missing_params,3+,1,12
pt_cause_slip,6,2/6,other,0,1,10
pt_cause_slip,6,2/6,other,1,1,4
pt_cause_slip,6,2/6,other,2,2,2
pt_cause_slip,6,2/6,other,3+,1,1
pt_cause_slip,6,2/6,planned_works,0,2,6
pt_cause_slip,6,2/6,planned_works,1,3,3
pt_cause_slip,6,2/6,planned_works,2,1,1
pt_cause_slip,6,2/6 - Partial,breakdown,0,3,18
pt_cause_slip,6,2/6 - Partial,breakdown,1,2,6
pt_cause_slip,6,2/6 - Partial,other,0,2,3
pt_cause_slip,6,2/7,balancing,0,4,9
pt_cause_slip,6,2/7,balancing,2,1,1
pt_cause_slip,6,2/7,balancing,3+,1,1
pt_cause_slip,6,2/7,breakdown,0,10,28
pt_cause_slip,6,2/7,breakdown,1,4,12
pt_cause_slip,6,2/7,breakdown,2,2,3
pt_cause_slip,6,2/7,breakdown,3+,1,3
pt_cause_slip,6,2/7,maneuvers,0,2,3
pt_cause_slip,6,2/7,missing_params,0,30,78
pt_cause_slip,6,2/7,missing_params,1,10,18
pt_cause_slip,6,2/7,missing_params,2,2,4
pt_cause_slip,6,2/7,missing_params,3+,2,5
pt_cause_slip,6,2/7,other,0,0,7
pt_cause_slip,6,2/7,other,1,0,2
pt_cause_slip,6,2/7,other,2,1,1
pt_cause_slip,6,2/7,other,3+,1,1
pt_cause_slip,6,2/7,planned_works,0,2,12
pt_cause_slip,6,2/7,planned_works,1,3,5
pt_cause_slip,6,2/7,planned_works,2,1,2
pt_cause_slip,6,2/7 - Partial,breakdown,0,6,26
pt_cause_slip,6,2/7 - Partial,breakdown,1,2,10
pt_cause_slip,6,2/7 - Partial,breakdown,2,0,4
pt_cause_slip,6,2/7 - Partial,breakdown,3+,1,6
pt_cause_slip,6,2/7 - Partial,other,0,3,10
pt_cause_slip,6,2/7 - Partial,other,1,0,4
pt_cause_slip,6,2/7 - Partial,other,2,0,1
pt_cause_slip,6,2/7',balancing,0,2,4
pt_cause_slip,6,2/7',balancing,1,1,1
pt_cause_slip,6,2/7',breakdown,0,16,36
pt_cause_slip,6,2/7',breakdown,1,6,14
pt_cause_slip,6,2/7',breakdown,2,2,7
pt_cause_slip,6,2/7',breakdown,3+,6,8
pt_cause_slip,6,2/7',maneuvers,0,0,2
pt_cause_slip,6,2/7',missing_params,0,23,55
pt_cause_slip,6,2/7',missing_params,1,8,18
pt_cause_slip,6,2/7',missing_params,2,3,4
pt_cause_slip,6,2/7',missing_params,3+,0,3
pt_cause_slip,6,2/7',other,0,1,5
pt_cause_slip,6,2/7',other,1,1,3
pt_cause_slip,6,2/7',other,2,0,1
pt_cause_slip,6,2/7',planned_works,0,3,10
pt_cause_slip,6,2/7',planned_works,1,5,6
pt_cause_slip,6,2/7',planned_works,2,2,3
pt_cause_slip,6,2/7' - Partial,breakdown,0,5,32
pt_cause_slip,6,2/7' - Partial,breakdown,1,1,11
pt_cause_slip,6,2/7' - Partial,breakdown,2,1,1
pt_cause_slip,6,2/7' - Partial,other,0,3,16
pt_cause_slip,6,2/7' - Partial,other,1,5,7
pt_cause_slip,6,2/7' - Partial,planned_works,0,0,1
pt_cause_slip,6,2/8,balancing,0,3,11
pt_cause_slip,6,2/8,balancing,1,3,4
pt_cause_slip,6,2/8,balancing,2,1,2
pt_cause_slip,6,2/8,breakdown,0,13,30
pt_cause_slip,6,2/8,breakdown,1,0,7
pt_cause_slip,6,2/8,breakdown,2,0,1
pt_cause_slip,6,2/8,maneuvers,0,0,2
pt_cause_slip,6,2/8,missing_params,0,19,54
pt_cause_slip,6,2/8,missing_params,1,9,15
pt_cause_slip,6,2/8,missing_params,2,3,8
pt_cause_slip,6,2/8,missing_params,3+,3,9
pt_cause_slip,6,2/8,other,0,5,12
pt_cause_slip,6,2/8,other,1,1,4
pt_cause_slip,6,2/8,other,2,1,1
pt_cause_slip,6,2/8,planned_works,0,14,25
pt_cause_slip,6,2/8,planned_works,1,4,6
pt_cause_slip,6,2/8,planned_works,2,1,1
pt_cause_slip,6,2/8 - Partial,breakdown,0,7,16
pt_cause_slip,6,2/8 - Partial,breakdown,1,2,5
pt_cause_slip,6,2/8 - Partial,breakdown,2,0,1
pt_cause_slip,6,2/8 - Partial,breakdown,3+,0,4
pt_cause_slip,6,2/8 - Partial,other,0,2,9
pt_cause_slip,6,2/8 - Partial,other,1,0,1
pt_cause_slip,6,3 Crivina,balancing,0,8,27
pt_cause_slip,6,3 Crivina,balancing,1,6,16
pt_cause_slip,6,3 Crivina,balancing,2,3,7
pt_cause_slip,6,3 Crivina,balancing,3+,6,16
pt_cause_slip,6,3 Crivina,breakdown,0,27,72
pt_cause_slip,6,3 Crivina,breakdown,1,14,33
pt_cause_slip,6,3 Crivina,breakdown,2,3,15
pt_cause_slip,6,3 Crivina,breakdown,3+,4,6
pt_cause_slip,6,3 Crivina,maneuvers,0,1,2
pt_cause_slip,6,3 Crivina,missing_params,0,31,101
pt_cause_slip,6,3 Crivina,missing_params,1,15,37
pt_cause_slip,6,3 Crivina,missing_params,2,11,19
pt_cause_slip,6,3 Crivina,missing_params,3+,6,38
pt_cause_slip,6,3 Crivina,other,0,2,9
pt_cause_slip,6,3 Crivina,other,1,1,2
pt_cause_slip,6,3 Crivina,other,2,1,2
pt_cause_slip,6,3 Crivina,other,3+,0,1
pt_cause_slip,6,3 Crivina,planned_works,0,7,17
pt_cause_slip,6,3 Crivina,planned_works,1,1,4
pt_cause_slip,6,3 Crivina,planned_works,3+,0,4
pt_cause_slip,6,3 Crivina - Partial,breakdown,0,2,7
pt_cause_slip,6,3 Dreptății,balancing,0,2,11
pt_cause_slip,6,3 Dreptății,balancing,1,5,10
pt_cause_slip,6,3 Dreptății,balancing,2,1,5
pt_cause_slip,6,3 Dreptății,balancing,3+,2,3
pt_cause_slip,6,3 Dreptății,breakdown,0,38,78
pt_cause_slip,6,3 Dreptății,breakdown,1,8,22
pt_cause_slip,6,3 Dreptății,breakdown,2,5,10
pt_cause_slip,6,3 Dreptății,breakdown,3+,1,3
pt_cause_slip,6,3 Dreptății,missing_params,0,53,158
pt_cause_slip,6,3 Dreptății,missing_params,1,31,51
pt_cause_slip,6,3 Dreptății,missing_params,2,5,15
pt_cause_slip,6,3 Dreptății,missing_params,3+,5,27
pt_cause_slip,6,3 Dreptății,other,0,1,5
pt_cause_slip,6,3 Dreptății,other,1,2,4
pt_cause_slip,6,3 Dreptății,other,2,1,2
pt_cause_slip,6,3 Dreptății,other,3+,1,1
pt_cause_slip,6,3 Dreptății,planned_works,0,7,14
pt_cause_slip,6,3 Dreptății,planned_works,1,2,2
pt_cause_slip,6,3 Dreptății,planned_works,2,0,1
pt_cause_slip,6,3 Dreptății,planned_works,3+,1,1
pt_cause_slip,6,3 Dreptății - Partial,breakdown,0,1,7
pt_cause_slip,6,3 Dreptății - Partial,breakdown,1,1,1
pt_cause_slip,6,3 Placare,balancing,0,0,2
pt_cause_slip,6,3 Placare,balancing,1,0,2
pt_cause_slip,6,3 Placare,breakdown,0,0,3
pt_cause_slip,6,3 Placare,breakdown,1,0,1
pt_cause_slip,6,3 Placare,missing_params,0,3,22
pt_cause_slip,6,3 Placare,missing_params,1,1,6
pt_cause_slip,6,3 Placare,missing_params,2,1,4
pt_cause_slip,6,3 Placare,missing_params,3+,0,2
pt_cause_slip,6,3 Placare,planned_works,0,0,2
pt_cause_slip,6,3 Placare - Partial,breakdown,0,1,2
pt_cause_slip,6,3 Placare-T,breakdown,0,1,2
pt_cause_slip,6,3 Placare-T,missing_params,0,1,1
pt_cause_slip,6,3 Uverturii,balancing,0,7,10
pt_cause_slip,6,3 Uverturii,balancing,1,1,6
pt_cause_slip,6,3 Uverturii,balancing,2,1,2
pt_cause_slip,6,3 Uverturii,balancing,3+,1,2
pt_cause_slip,6,3 Uverturii,breakdown,0,11,35
pt_cause_slip,6,3 Uverturii,breakdown,1,8,16
pt_cause_slip,6,3 Uverturii,breakdown,2,3,9
pt_cause_slip,6,3 Uverturii,breakdown,3+,5,9
pt_cause_slip,6,3 Uverturii,maneuvers,0,2,2
pt_cause_slip,6,3 Uverturii,missing_params,0,28,76
pt_cause_slip,6,3 Uverturii,missing_params,1,15,26
pt_cause_slip,6,3 Uverturii,missing_params,2,1,10
pt_cause_slip,6,3 Uverturii,missing_params,3+,4,22
pt_cause_slip,6,3 Uverturii,other,0,2,3
pt_cause_slip,6,3 Uverturii,planned_works,0,5,20
pt_cause_slip,6,3 Uverturii,planned_works,1,2,4
pt_cause_slip,6,3 Uverturii - Partial,breakdown,0,0,5
pt_cause_slip,6,3 Uverturii - Partial,breakdown,1,3,4
pt_cause_slip,6,3 Uverturii - Partial,planned_works,0,0,3
pt_cause_slip,6,3 Virtuții,balancing,0,10,20
pt_cause_slip,6,3 Virtuții,balancing,1,3,8
pt_cause_slip,6,3 Virtuții,balancing,2,0,3
pt_cause_slip,6,3 Virtuții,balancing,3+,3,5
pt_cause_slip,6,3 Virtuții,breakdown,0,28,65
pt_cause_slip,6,3 Virtuții,breakdown,1,8,24
pt_cause_slip,6,3 Virtuții,breakdown,2,4,12
pt_cause_slip,6,3 Virtuții,breakdown,3+,3,10
pt_cause_slip,6,3 Virtuții,maneuvers,0,2,2
pt_cause_slip,6,3 Virtuții,missing_params,0,49,127
pt_cause_slip,6,3 Virtuții,missing_params,1,29,43
pt_cause_slip,6,3 Virtuții,missing_params,2,5,10
pt_cause_slip,6,3 Virtuții,missing_params,3+,5,19
pt_cause_slip,6,3 Virtuții,other,0,6,7
pt_cause_slip,6,3 Virtuții,planned_works,0,6,14
pt_cause_slip,6,3 Virtuții,planned_works,3+,3,5
pt_cause_slip,6,3 Virtuții - Partial,breakdown,0,8,22
pt_cause_slip,6,3 Virtuții - Partial,breakdown,1,0,4
pt_cause_slip,6,3 Virtuții - Partial,breakdown,2,1,3
pt_cause_slip,6,3 Virtuții - Partial,other,0,0,1
pt_cause_slip,6,3/10,balancing,0,3,9
pt_cause_slip,6,3/10,balancing,1,1,3
pt_cause_slip,6,3/10,balancing,2,2,2
pt_cause_slip,6,3/10,breakdown,0,24,47
pt_cause_slip,6,3/10,breakdown,1,4,15
pt_cause_slip,6,3/10,breakdown,2,0,5
pt_cause_slip,6,3/10,breakdown,3+,2,3
pt_cause_slip,6,3/10,maneuvers,0,0,4
pt_cause_slip,6,3/10,maneuvers,1,0,2
pt_cause_slip,6,3/10,missing_params,0,27,92
pt_cause_slip,6,3/10,missing_params,1,17,30
pt_cause_slip,6,3/10,missing_params,2,6,11
pt_cause_slip,6,3/10,missing_params,3+,1,4
pt_cause_slip,6,3/10,other,0,3,6
pt_cause_slip,6,3/10,other,1,0,1
pt_cause_slip,6,3/10,planned_works,0,6,15
pt_cause_slip,6,3/10,planned_works,1,7,7
pt_cause_slip,6,3/10,planned_works,3+,1,1
pt_cause_slip,6,3/10 - Partial,breakdown,0,7,37
pt_cause_slip,6,3/10 - Partial,breakdown,1,2,8
pt_cause_slip,6,3/10 - Partial,breakdown,2,1,1
pt_cause_slip,6,3/10 - Partial,other,0,4,10
pt_cause_slip,6,3/10 - Partial,other,1,0,3
pt_cause_slip,6,3/2,balancing,0,5,6
pt_cause_slip,6,3/2,breakdown,0,12,24
pt_cause_slip,6,3/2,breakdown,1,2,5
pt_cause_slip,6,3/2,breakdown,2,4,4
pt_cause_slip,6,3/2,breakdown,3+,1,1
pt_cause_slip,6,3/2,maneuvers,0,0,4
pt_cause_slip,6,3/2,missing_params,0,22,56
pt_cause_slip,6,3/2,missing_params,1,10,19
pt_cause_slip,6,3/2,missing_params,2,1,6
pt_cause_slip,6,3/2,missing_params,3+,1,7
pt_cause_slip,6,3/2,other,0,4,8
pt_cause_slip,6,3/2,other,1,0,3
pt_cause_slip,6,3/2,other,2,1,1
pt_cause_slip,6,3/2,planned_works,0,7,13
pt_cause_slip,6,3/2,planned_works,1,1,3
pt_cause_slip,6,3/2,planned_works,2,0,1
pt_cause_slip,6,3/2 - Partial,breakdown,0,1,1
pt_cause_slip,6,3/2 - Partial,other,0,2,2
pt_cause_slip,6,3/6,balancing,0,0,7
pt_cause_slip,6,3/6,balancing,1,0,1
pt_cause_slip,6,3/6,balancing,2,0,1
pt_cause_slip,6,3/6,balancing,3+,1,2
pt_cause_slip,6,3/6,breakdown,0,10,26
pt_cause_slip,6,3/6,breakdown,1,3,7
pt_cause_slip,6,3/6,breakdown,2,0,2
pt_cause_slip,6,3/6,breakdown,3+,2,5
pt_cause_slip,6,3/6,maneuvers,0,3,4
pt_cause_slip,6,3/6,missing_params,0,18,76
pt_cause_slip,6,3/6,missing_params,1,14,27
pt_cause_slip,6,3/6,missing_params,2,3,7
pt_cause_slip,6,3/6,missing_params,3+,1,13
pt_cause_slip,6,3/6,other,0,0,7
pt_cause_slip,6,3/6,other,1,0,2
pt_cause_slip,6,3/6,other,2,1,1
pt_cause_slip,6,3/6,other,3+,1,1
pt_cause_slip,6,3/6,planned_works,0,5,10
pt_cause_slip,6,3/6,planned_works,1,2,3
pt_cause_slip,6,3/6,planned_works,2,1,3
pt_cause_slip,6,3/6,planned_works,3+,0,1
pt_cause_slip,6,3/6 - Partial,breakdown,0,6,28
pt_cause_slip,6,3/6 - Partial,breakdown,1,0,10
pt_cause_slip,6,3/6 - Partial,breakdown,2,1,3
pt_cause_slip,6,3/6 - Partial,breakdown,3+,0,1
pt_cause_slip,6,3/6 - Partial,other,0,2,12
pt_cause_slip,6,3/6 - Partial,other,1,0,5
pt_cause_slip,6,3/6 - Partial,other,2,1,1
pt_cause_slip,6,3/7,balancing,0,2,7
pt_cause_slip,6,3/7,balancing,1,1,2
pt_cause_slip,6,3/7,balancing,2,1,2
